[ID],label,statement,subject(s),speaker,speaker's job title,state info,party affiliation,venue
1841,FALSE,"If they made no changes whatsoever, the [state employees pension] plan still had enough money to go forward for approximately the next 16 years.","pensions,retirement,state-budget,state-finances,unions,workers",philip-keefe,"President, Service Employees International Union Local 580",Rhode Island,labor-leader,an appearance on 10 News Conference
1720,FALSE,Martin Luther King Jr. was a Republican.,"civil-rights,history",philip-van-cleave,president of the Virginia Citizens Defense League ,Virginia,organization,a speech.
3810,FALSE,"The newly created state Immigration Enforcement Review Board can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.",immigration,phil-kent,nan,Georgia,republican,a speech before the North Fulton and Friends Tea Party
4046,FALSE,Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs.,"consumer-safety,government-regulation,public-safety,market-regulation",phil-roe,U.S. Rep. --- TN 1st Congressional District,Tennessee,republican,in a letter co-signed with others in Congress.
2859,FALSE,Says Donald Trump always pays his bills promptly.,candidates-biography,phil-ruffin,American businessman,Nevada,republican,a speech at the Republican National Convention in Cleveland
442,FALSE,Says broken compact fluorescent light bulbs allegedly cause migraines and epilepsy attacks.,"consumer-safety,environment,public-health",phyllis-schlafly,"Founder, Eagle Forum",Missouri,republican,an e-mail blast.
2893,FALSE,Rhode Islands teen binge drinking rate is double the national average.,"Alcohol,children,crime,public-health,public-safety",physicians-committee-responsible-medicine,nan,nan,organization,an advertisement
246,FALSE,Says Gov. Chris Christies poll ratings have been going up.,polls,piers-morgan,"Host of ""Piers Morgan Tonight""",nan,talk-show-host,"an interview with Gov. Chris Christie on ""Piers Morgan Tonight"""
3217,TRUE,The Pink Pony club in DeKalb County has never been cited for any violation of an ordinance or state law.,legal-issues,pink-pony,nan,nan,none,an interview
2041,TRUE,"John McCain's health care plan ""won't guarantee coverage of cancer screenings or maternity care.""",health-care,planned-parenthood,nan,nan,none,a TV ad
4167,TRUE,"McCain ""said he was 'stumped' when asked whether contraceptives help stop the spread of HIV.""",health-care,planned-parenthood,nan,nan,none,Denver
2361,TRUE,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.,"abortion,health-care",planned-parenthood,nan,nan,none,an alert to members
4568,TRUE,"""Pakistan and China sign agreement for CPEC Phase-II, focusing on agriculture and IT.""",Economy,Planning Minister,Ahsan Iqbal,Federal,PML-N,Signing Ceremony
1924,FALSE,"Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life.","climate-change,energy,environment",plantsneedco2org,nan,nan,none,an ad in the Washington Post
4570,TRUE,"""Prime Minister Shehbaz Sharif visits Beijing to meet President Xi Jinping.""",Diplomacy,PM Office,Govt,Federal,PML-N,State Visit
4698,FALSE,"""Tamgha-e-Imtiaz of Mehwish Hayat has been revoked by the President.""",Showbiz,Political Troll,N/A,Federal,None,Facebook
1233,FALSE,Portland Community College serves more students than all of the states universities combined.,education,portland-community-college,community college,Oregon,none,the college's website
2618,TRUE,Says PPS employees have paid their own PERS contributions for many years.,"education,pensions,unions,workers",portland-public-schools,School district,Oregon,none,a letter to Portlanders
3020,TRUE,Says proposed teacher contract would layer on more restrictive rules.,education,portland-public-schools,School district,Oregon,none,an opinion piece.
3088,FALSE,Rep. Adam Putnam was silent when Rush Limbaugh called Sonia Sotomayor a racist.,"sotomayor-nomination,supreme-court",presente,nan,nan,none,a radio ad
3624,TRUE,"91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it.","education,immigration,message-machine-2012",presente,nan,nan,none,a television ad
4679,TRUE,"""Justice Yahya Afridi takes oath as the new Chief Justice of Pakistan.""",Politics,President Office,Govt,Federal,Judiciary,Ceremony
3938,FALSE,Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,"economy,message-machine-2012",priorities-usa-action,nan,nan,democrat,campaign ad
2359,TRUE,Says Donald Trump mocked someone with a disability.,disability,priorities-usa-action,nan,nan,democrat,a TV ad
4669,TRUE,"""Privatization bidding for PIA attracts only one bid of Rs 10 billion from Blue World City.""",Economy,Privatisation Ministry,Govt Ministry,Federal,PML-N / Coalition,Official Bidding
1925,TRUE,"Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24,657.50 legal bill.","city-budget,city-government,ethics,legal-issues",progress-austin-pac,Political action committee,Texas,none,a mailer to voters
1769,TRUE,Incoming House Speaker Dean Cannon and incoming Senate President Mike Haridopolos have said they plan to champion efforts next legislative session to allow oil rigs off Florida's coast.,"energy,environment,oil-spill",progress-florida,nan,nan,none,a press release.
4492,FALSE,76 percent of Americans want a public health care option.,health-care,progressive-change-campaign-committee,nan,nan,none,their Web site
290,TRUE,Says Charlie Crist implemented Jeb Bushs A+ Plan.,education,progressive-choice,nan,nan,organization,a campaign mailer
893,TRUE,It is legal in Ohio to fire an employee or evict a tenant just for being gay.,"gays-and-lesbians,housing,jobs,workers",progressohio,A liberal-oriented advocacy organization,Ohio,none,a fundraising email
3631,TRUE,Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.,"candidates-biography,ethics",promote-oregon-leadership-pac-oregon-house-republi,Political action committee,Oregon,republican,a campaign mailer
4066,FALSE,Says Will Rasmussen supported a sales tax as recently as last spring.,taxes,promote-oregon-leadership-pac-oregon-house-republi,Political action committee,Oregon,republican,an e-mail
4659,FALSE,"""Islamabad Police is recruiting Afghan refugees for the riot control force.""",Security,Propaganda Account,N/A,Federal,None,Twitter (X)
4626,FALSE,"""Islamabad Police is recruiting Afghan refugees for the riot control force.""",Security,Propaganda Account,N/A,Federal,None,Twitter (X)
4740,FALSE,"""Caretaker PM Anwaar-ul-Haq Kakar has signed a deal to recognize Israel.""",Politics,Propaganda Bot,N/A,Federal,None,Twitter (X)
4788,FALSE,"""Caretaker PM Anwaar-ul-Haq Kakar has signed a deal to recognize Israel.""",Politics,Propaganda Bot,N/A,Federal,None,Twitter (X)
3080,FALSE,A measure to repeal the states prevailing wage law would make it easier for state contractors to hire illegal workers for Wisconsin construction jobs through an illegal worker loophole in the state budget.,labor,protect-american-jobs,nan,nan,organization,a television ad
3491,FALSE,The average age of first marijuana use is 12.,"drugs,government-regulation,health-care,legal-issues,marijuana,market-regulation,states",protect-families-first,nan,Rhode Island,organization, a news release
3688,FALSE,"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.","crime,criminal-justice,government-regulation,guns,military,public-health,recreation,market-regulation",providence-city-council,nan,nan,none,a council resolution
4799,TRUE,"""Pakistan Stock Exchange (PSX) crosses the historic 100,000 points barrier.""",Stock Market,PSX Data,Market Data,Sindh,N/A,Trading Floor
4751,TRUE,"""Pakistan Stock Exchange (PSX) crosses the historic 100,000 points barrier.""",Stock Market,PSX Data,Market Data,Sindh,N/A,Trading Floor
4683,TRUE,"""Pakistan installs a national firewall system to monitor and filter internet traffic.""",Tech,PTA / Telecom Sources,Regulator,Federal,N/A,News Report
4678,FALSE,"""Donald Trump has demanded Imran Khan's immediate release in a phone call to Shehbaz Sharif.""",Politics,PTI Supporter,N/A,International,PTI,TikTok
3444,TRUE,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,crime,public-citizen,nan,nan,none,an email to supporters
1532,FALSE,Teachers were not involved in developing the Common Core State Standards.,education,public-comments-common-core-hearing,nan,nan,none,"Tampa, Fla."
4664,TRUE,"""Punjab Assembly passes a bill regulating kite-flying with heavy fines for violators.""",Law,Punjab Assembly,Legislature,Punjab,PML-N,Assembly Session
4631,TRUE,"""Punjab Assembly passes a bill regulating kite-flying with heavy fines for violators.""",Law,Punjab Assembly,Legislature,Punjab,PML-N,Assembly Session
4357,FALSE,Says George Norcross said the TAKEOVER OF RUTGER$ CAMDEN WILL COST NEW JER$EY BILLION$.,"education,state-finances",r2rmerge,nan,nan,none,a flier
565,FALSE,Upwards of 90 percent of women seeking an abortion decide not to have an abortion after seeing an ultrasound.,"abortion,children,families,health-care,women",rachel-campos-duffy,nan,nan,none,an interview
1980,FALSE,Fox News said the New Black Panther Party decided the election for Barack Obama.,"civil-rights,elections,pundits",rachel-maddow,MSNBC host,nan,none,an interview on CBS' Late Show with David Letterman
3288,FALSE,"Under Scott Walker, the Wisconsin middle class is shrinking at a faster rate than any other state in the country.","economy,families,income",rachel-maddow,MSNBC host,nan,none,a television show
667,FALSE,President Bush never did one interview with the New York Times during his entire presidency.,"bush-administration,pundits,transparency",rachel-maddow,MSNBC host,nan,none,The Rachel Maddow show
